N,P,K,temperature,humidity,pH,rainfall,crop
141,46,36,26.0,73.2,6.8,113.4,chickpea
114,55,41,22.5,73.0,6.7,134.1,pea
75,50,44,24.7,70.2,6.3,93.6,tomato
120,54,41,22.9,74.9,6.8,132.1,pea
91,55,49,21.4,81.1,6.5,147.2,lentil
157,49,36,26.0,75.7,6.6,111.3,chickpea
110,50,40,22.4,72.3,6.7,132.2,pea
78,44,36,26.2,65.3,6.1,103.5,bean
74,43,37,25.3,66.1,6.0,100.5,bean
159,45,35,24.0,73.7,6.5,111.2,chickpea
71,40,36,25.3,67.1,6.1,100.9,bean
160,44,39,25.1,74.0,6.7,106.2,chickpea
92,55,46,22.8,79.6,6.7,150.6,lentil
79,44,40,24.3,71.8,6.2,89.3,tomato
156,49,37,25.9,75.4,6.7,108.0,chickpea
73,45,33,26.4,64.2,6.0,98.1,bean
156,50,36,25.1,75.2,6.6,107.6,chickpea
78,42,34,26.0,65.7,6.1,96.4,bean
98,60,48,22.9,79.2,6.7,145.3,lentil
74,42,36,26.5,65.2,6.2,103.4,bean
118,55,44,22.8,73.1,6.6,132.2,pea
121,49,41,22.2,72.5,6.4,132.7,pea
147,47,38,25.5,72.7,6.6,111.3,chickpea
110,48,42,22.5,75.0,6.5,133.2,pea
98,52,52,21.8,78.2,6.3,150.5,lentil
148,45,36,25.8,75.1,6.9,111.3,chickpea
97,54,45,21.3,81.3,6.5,149.8,lentil
99,54,50,21.4,81.3,6.9,154.8,lentil
116,50,40,22.8,74.0,6.6,131.5,pea
98,56,51,21.2,77.6,6.6,148.3,lentil
141,42,40,25.4,75.5,6.9,112.9,chickpea
142,44,36,24.4,72.9,6.9,111.3,chickpea
75,46,38,24.2,69.9,6.7,85.6,tomato
112,54,45,22.2,74.0,6.6,128.0,pea
78,47,43,23.9,68.7,6.4,88.8,tomato
159,46,37,24.4,75.8,6.5,111.2,chickpea
152,48,40,24.6,74.6,6.7,105.9,chickpea
83,46,43,24.5,69.8,6.7,89.2,tomato
80,44,35,25.3,66.0,6.2,107.6,bean
153,43,38,25.9,74.7,6.8,106.0,chickpea
77,46,38,23.5,70.8,6.4,86.8,tomato
77,38,37,26.4,65.6,5.8,107.5,bean
79,42,37,25.0,63.0,6.1,100.2,bean
159,44,36,25.3,73.9,6.8,111.6,chickpea
77,45,36,26.3,64.6,6.0,102.6,bean
125,54,43,22.0,73.4,6.7,126.9,pea
74,44,38,26.4,63.7,5.8,103.5,bean
145,50,36,24.5,72.1,6.7,112.7,chickpea
142,45,37,24.8,75.2,7.0,110.2,chickpea
119,50,42,22.8,74.0,6.7,134.5,pea
87,49,43,24.9,70.5,6.4,91.6,tomato
99,55,50,22.5,81.8,6.7,148.1,lentil
88,43,44,23.6,69.2,6.4,94.0,tomato
84,50,38,24.6,69.0,6.5,88.0,tomato
158,48,39,24.6,74.7,6.5,108.2,chickpea
122,53,40,22.4,75.9,6.7,133.3,pea
124,55,45,21.7,74.8,6.7,130.9,pea
73,45,34,25.1,66.6,6.3,99.9,bean
148,46,35,25.9,74.6,6.6,114.7,chickpea
144,43,37,24.6,73.6,6.9,105.6,chickpea
119,55,44,22.0,75.7,6.6,126.3,pea
77,45,35,26.2,67.4,6.0,104.6,bean
122,52,41,22.1,73.3,6.4,132.2,pea
80,50,41,24.8,68.8,6.6,86.6,tomato
82,44,43,23.4,70.0,6.3,88.4,tomato
118,48,41,22.3,75.9,6.8,129.7,pea
80,44,35,25.8,67.3,6.0,102.4,bean
102,60,48,22.3,77.5,6.6,148.3,lentil
80,42,38,23.8,69.0,6.3,91.1,tomato
75,43,37,26.0,65.3,6.3,105.7,bean
76,39,37,25.6,64.4,6.0,96.8,bean
75,45,40,23.4,71.7,6.7,93.3,tomato
81,42,43,24.6,71.1,6.3,88.6,tomato
98,58,45,22.6,80.2,6.9,152.1,lentil
77,42,43,24.4,70.4,6.3,86.5,tomato
75,40,37,25.5,63.9,6.2,104.6,bean
72,43,37,26.2,67.9,6.2,105.5,bean
159,49,35,25.7,72.4,6.7,110.3,chickpea
155,50,37,25.0,74.2,6.5,106.5,chickpea
101,56,50,21.1,80.7,6.3,153.8,lentil
89,49,38,24.6,70.5,6.6,90.7,tomato
67,44,38,25.9,65.7,5.8,98.6,bean
140,44,37,25.9,74.4,6.7,114.4,chickpea
75,38,33,26.1,67.5,6.2,106.8,bean
152,44,37,24.4,73.7,6.9,109.3,chickpea
93,60,47,22.4,78.7,6.7,151.6,lentil
111,55,41,22.6,73.9,6.7,134.0,pea
72,40,33,26.2,65.3,6.2,106.0,bean
91,56,48,21.3,77.4,6.9,146.1,lentil
155,45,35,24.7,73.2,7.0,112.4,chickpea
125,48,41,21.8,74.1,6.6,130.6,pea
72,38,35,25.0,64.5,5.9,107.2,bean
100,55,50,21.8,79.0,6.4,152.3,lentil
74,43,33,26.1,67.4,5.8,106.1,bean
82,46,42,23.0,68.4,6.4,86.6,tomato
74,42,33,26.5,67.5,6.0,103.8,bean
124,51,44,21.8,75.8,6.8,130.6,pea
74,38,35,26.5,67.6,6.1,107.5,bean
67,41,33,25.5,65.5,6.2,102.8,bean
124,48,43,22.9,75.0,6.5,127.7,pea
82,49,43,23.2,69.8,6.5,88.1,tomato
82,43,38,23.7,70.3,6.3,94.5,tomato
116,51,40,22.8,74.9,6.7,128.4,pea
105,54,46,21.7,79.4,6.6,150.2,lentil
88,50,43,23.2,69.9,6.7,87.9,tomato
86,48,40,23.1,69.1,6.2,85.6,tomato
75,47,41,23.4,70.8,6.4,94.8,tomato
68,43,35,25.7,63.4,6.3,99.7,bean
80,41,33,25.9,66.5,6.0,105.7,bean
152,49,38,24.3,75.3,6.9,111.1,chickpea
147,44,38,24.3,73.4,6.6,110.1,chickpea
146,49,40,24.7,75.7,6.8,111.9,chickpea
105,54,52,22.4,77.3,6.5,145.7,lentil
98,57,51,22.3,77.5,6.8,150.1,lentil
67,41,35,25.1,63.0,5.8,95.5,bean
82,47,41,23.2,70.5,6.3,91.7,tomato
90,52,52,22.4,80.7,6.8,146.2,lentil
116,50,43,21.7,75.9,6.8,132.9,pea
76,45,34,25.1,66.1,6.0,106.8,bean
111,50,41,22.4,73.1,6.6,129.9,pea
90,44,40,24.3,68.6,6.7,92.7,tomato
83,50,40,24.0,69.5,6.6,90.3,tomato
121,50,44,22.4,72.1,6.6,129.5,pea
95,54,47,22.1,77.7,6.3,154.0,lentil
67,44,34,26.3,63.7,6.3,95.4,bean
117,54,42,22.4,75.9,6.9,131.3,pea
85,44,41,24.7,69.5,6.4,91.9,tomato
150,42,35,25.4,74.0,6.7,114.0,chickpea
76,48,38,24.8,70.7,6.8,89.9,tomato
96,57,49,22.7,77.9,6.8,149.9,lentil
158,42,38,25.8,75.8,6.8,109.1,chickpea
84,48,43,23.8,70.2,6.5,91.3,tomato
160,47,37,24.5,74.2,7.0,114.1,chickpea
73,44,35,26.4,65.2,5.9,99.3,bean
76,47,38,23.4,71.4,6.5,94.1,tomato
71,45,35,26.4,67.8,6.1,99.8,bean
69,39,36,25.9,64.4,6.2,102.6,bean
112,54,40,22.9,75.7,6.6,133.0,pea
90,47,41,23.2,68.5,6.6,93.2,tomato
82,43,41,23.9,71.9,6.4,85.3,tomato
93,58,47,22.6,78.0,6.7,153.5,lentil
71,42,37,26.2,64.6,6.0,107.2,bean
114,55,44,22.8,74.3,6.6,131.3,pea
76,43,44,23.1,68.3,6.7,89.0,tomato
80,47,38,24.7,69.4,6.7,87.8,tomato
75,48,41,23.7,68.0,6.5,91.9,tomato
149,47,36,25.3,75.0,6.7,110.1,chickpea
65,38,37,26.1,65.3,6.3,101.1,bean
79,41,37,25.9,65.6,5.8,95.5,bean
119,48,41,22.8,74.6,6.6,132.6,pea
117,50,41,22.1,73.8,6.5,131.2,pea
101,58,50,21.4,79.0,6.3,149.6,lentil
68,39,38,26.3,64.4,5.9,105.8,bean
67,44,38,26.3,66.2,6.2,97.5,bean
93,57,47,21.5,79.0,6.7,146.5,lentil
90,44,39,23.2,70.7,6.7,94.4,tomato
119,48,45,23.0,74.1,6.9,133.3,pea
91,56,51,22.2,79.4,6.7,150.3,lentil
98,53,46,22.4,81.6,6.7,152.4,lentil
111,54,41,22.7,74.9,6.6,125.1,pea
119,51,45,22.7,75.2,6.4,134.6,pea
118,53,43,22.5,73.6,6.7,126.9,pea
103,56,46,22.8,80.5,6.7,149.1,lentil
141,43,37,24.7,74.5,6.5,114.4,chickpea
117,51,45,22.9,73.3,6.8,130.0,pea
157,44,36,24.4,72.1,6.7,105.3,chickpea
119,49,42,22.6,75.8,6.5,125.6,pea
142,43,35,25.4,73.9,6.9,108.5,chickpea
116,52,40,22.6,74.6,6.8,130.0,pea
116,55,41,22.0,73.8,6.6,128.9,pea
89,45,43,23.7,69.4,6.5,90.2,tomato
86,49,40,24.0,68.9,6.6,87.3,tomato
66,41,36,25.5,64.8,6.2,96.0,bean
83,47,44,24.6,69.7,6.3,92.3,tomato
86,48,43,24.5,69.9,6.4,90.2,tomato
100,56,52,23.0,78.0,6.4,152.7,lentil
121,48,40,22.1,72.9,6.7,133.8,pea
83,44,41,24.5,68.2,6.3,87.3,tomato
104,54,51,22.0,79.5,6.4,146.4,lentil
65,41,37,25.9,67.5,6.0,98.7,bean
81,44,40,24.9,69.6,6.4,91.8,tomato
68,39,36,26.1,67.3,6.1,96.8,bean
85,50,39,23.3,68.5,6.6,91.1,tomato
140,42,40,25.9,74.3,6.8,107.0,chickpea
95,54,49,21.0,80.7,6.5,146.6,lentil
82,50,42,23.1,71.3,6.2,91.5,tomato
71,40,33,25.9,66.1,6.3,104.0,bean
91,59,52,22.2,80.3,6.4,151.1,lentil
117,53,44,22.5,73.3,6.7,133.5,pea
100,59,46,21.2,79.3,6.5,145.0,lentil
141,45,39,25.0,73.4,6.6,112.5,chickpea
88,47,44,23.7,70.2,6.5,90.7,tomato
76,42,44,23.1,68.0,6.6,87.9,tomato
152,42,38,24.4,73.4,7.0,111.7,chickpea
144,48,36,24.0,72.7,6.6,112.3,chickpea
144,47,35,24.8,74.8,6.9,111.3,chickpea
122,55,42,22.5,72.0,6.7,126.4,pea
88,45,39,24.0,68.4,6.2,89.2,tomato
158,43,38,25.9,74.8,6.8,112.5,chickpea
159,44,37,24.8,73.3,6.6,114.8,chickpea
76,42,38,25.4,67.0,5.9,99.7,bean
157,42,35,25.3,75.5,6.6,106.2,chickpea
93,57,47,22.1,77.9,6.9,153.5,lentil
79,46,41,23.0,69.3,6.3,94.5,tomato
67,42,36,26.4,65.3,6.0,104.9,bean
85,48,43,23.1,69.0,6.3,88.6,tomato
119,48,42,21.8,74.8,6.6,128.5,pea
124,49,42,21.9,73.8,6.4,129.8,pea
79,42,35,26.0,66.0,6.0,96.1,bean
142,47,39,24.5,74.0,6.6,113.5,chickpea
81,48,38,24.0,70.3,6.7,92.6,tomato
153,47,37,25.2,74.3,6.6,114.7,chickpea
91,57,45,21.8,78.2,6.4,153.5,lentil
149,50,38,25.3,74.3,6.9,107.7,chickpea
148,50,40,24.8,74.1,6.9,111.3,chickpea
113,51,44,22.8,75.3,6.6,128.9,pea
77,49,39,23.6,68.9,6.5,93.3,tomato
88,49,42,23.1,69.4,6.7,86.3,tomato
94,60,51,22.6,82.0,6.6,145.7,lentil
83,43,38,23.4,69.7,6.5,91.2,tomato
75,41,34,25.1,64.3,6.2,100.9,bean
115,50,40,22.8,74.7,6.7,127.8,pea
70,41,37,25.3,65.3,6.1,105.1,bean
76,45,33,25.6,63.8,6.2,95.5,bean
97,58,49,21.7,77.1,6.5,154.3,lentil
89,43,41,23.1,71.0,6.3,91.0,tomato
75,38,34,25.1,64.9,6.1,96.2,bean
160,49,37,24.0,74.8,6.7,108.1,chickpea
112,49,42,21.8,72.1,6.9,130.5,pea
69,41,37,26.1,64.0,6.1,103.7,bean
141,43,35,25.3,74.2,6.8,105.1,chickpea
156,50,39,25.3,74.5,6.9,108.4,chickpea
74,41,34,25.4,64.2,6.0,99.2,bean
145,49,35,25.4,74.2,6.9,105.7,chickpea
113,50,43,22.6,73.5,6.4,132.5,pea
121,55,43,22.9,75.9,6.6,128.5,pea
145,50,40,25.5,72.8,7.0,109.1,chickpea
83,50,39,24.6,69.7,6.5,93.5,tomato
75,43,42,23.3,71.6,6.5,93.8,tomato
146,45,40,24.7,72.3,6.9,109.4,chickpea
74,39,37,26.4,63.3,6.0,103.3,bean
151,43,35,24.7,75.9,6.7,113.7,chickpea
113,51,40,21.7,75.0,6.5,127.3,pea
77,43,38,25.0,70.6,6.4,90.2,tomato
152,43,40,24.2,72.2,6.6,109.0,chickpea
100,57,50,21.6,77.7,6.7,146.5,lentil
83,45,44,24.0,69.8,6.5,87.9,tomato
150,46,40,25.2,73.3,6.7,107.2,chickpea
121,52,42,21.8,72.9,6.6,128.4,pea
115,55,40,22.1,75.5,6.7,128.5,pea
98,53,48,22.1,78.1,6.7,154.7,lentil
110,54,45,21.8,72.0,6.9,133.5,pea
78,49,44,23.7,69.9,6.5,85.9,tomato
89,49,42,24.2,69.5,6.7,92.0,tomato
101,54,48,21.7,78.8,6.4,147.7,lentil
145,45,38,24.6,73.2,6.5,106.6,chickpea
102,54,50,22.3,79.2,6.5,153.6,lentil
142,46,40,24.6,75.9,6.5,111.3,chickpea
71,43,36,26.3,65.5,6.2,97.2,bean
112,54,41,22.4,75.7,6.8,127.8,pea
77,44,35,25.8,66.5,5.9,105.2,bean
90,42,41,24.6,69.3,6.4,93.7,tomato
158,45,39,24.6,75.3,7.0,105.3,chickpea
80,43,42,24.4,68.5,6.5,91.4,tomato
94,59,47,22.7,77.9,6.7,153.5,lentil
149,48,38,25.7,75.7,6.9,115.0,chickpea
84,47,43,23.3,72.0,6.6,88.3,tomato
93,54,48,21.2,77.7,6.4,151.5,lentil
120,48,41,22.1,72.9,6.9,126.0,pea
66,39,34,25.1,67.6,5.9,97.2,bean
79,42,39,23.7,69.8,6.5,90.0,tomato
87,47,43,24.6,69.2,6.3,91.6,tomato
124,51,41,21.6,75.6,6.7,129.3,pea
140,42,38,25.6,74.2,6.7,107.3,chickpea
145,48,35,25.3,74.0,6.6,106.9,chickpea
80,46,39,23.6,71.5,6.2,86.7,tomato
102,58,52,22.0,79.2,6.5,151.1,lentil
158,46,36,25.8,75.0,7.0,105.4,chickpea
89,50,43,23.9,70.4,6.3,92.6,tomato
99,60,47,21.3,81.1,6.4,148.5,lentil
99,56,46,22.7,77.7,6.7,147.7,lentil
90,56,46,22.0,79.7,6.4,154.2,lentil
120,52,45,22.9,75.3,6.5,133.9,pea
124,53,45,21.7,72.8,6.6,129.5,pea
68,43,36,26.0,63.2,6.2,99.8,bean
104,56,52,22.5,79.5,6.7,148.7,lentil
117,50,45,22.9,72.4,6.7,134.9,pea
78,41,35,26.2,66.2,5.9,98.9,bean
84,47,40,23.2,69.2,6.8,91.0,tomato
158,42,36,24.4,73.0,6.6,114.7,chickpea
76,50,42,23.2,69.2,6.2,87.7,tomato
101,57,47,21.5,80.7,6.7,147.5,lentil
155,50,35,24.3,74.2,6.9,108.6,chickpea
77,41,35,26.0,63.7,5.9,104.4,bean
84,42,41,23.3,71.2,6.6,88.5,tomato
148,44,37,25.5,76.0,6.6,108.1,chickpea
113,55,45,21.8,74.8,6.6,132.8,pea
148,49,35,24.2,74.9,6.8,113.8,chickpea
65,45,35,25.6,65.0,6.1,100.8,bean
142,42,39,24.5,73.2,7.0,111.9,chickpea
77,47,41,23.5,69.8,6.5,88.1,tomato
124,55,41,21.8,74.0,6.8,131.7,pea
118,55,40,22.7,74.1,6.8,125.8,pea
148,48,38,24.4,73.4,6.6,110.2,chickpea
93,54,47,21.2,77.8,6.7,150.5,lentil
89,43,44,24.2,69.1,6.4,93.6,tomato
85,49,39,24.9,71.7,6.4,89.2,tomato
149,47,36,24.2,74.3,6.9,114.7,chickpea
86,44,40,23.3,68.7,6.7,88.8,tomato
93,52,49,21.0,81.4,6.4,150.7,lentil
98,55,50,21.9,79.2,6.6,146.5,lentil
123,53,45,22.7,73.8,6.6,131.3,pea
79,41,36,25.6,64.9,6.0,105.7,bean
144,42,38,25.2,75.0,6.9,113.8,chickpea
143,47,37,25.2,73.8,6.8,108.9,chickpea
145,43,36,25.4,75.3,7.0,111.9,chickpea
117,50,44,22.8,75.5,6.8,126.6,pea
85,48,39,23.5,68.4,6.2,87.8,tomato
119,53,41,23.0,75.6,6.7,127.9,pea
121,51,40,21.7,72.8,6.4,125.5,pea
98,57,52,22.4,78.7,6.6,145.2,lentil
91,60,52,21.3,81.8,6.7,153.5,lentil
93,53,50,21.7,79.0,6.7,148.0,lentil
91,53,48,22.8,77.2,6.6,152.4,lentil
115,52,45,22.4,72.9,6.5,131.3,pea
114,49,43,22.8,74.0,6.9,132.4,pea
157,50,35,24.3,75.8,6.6,106.6,chickpea
116,48,41,22.6,75.2,6.6,129.8,pea
93,52,45,22.8,81.5,6.6,150.3,lentil
104,53,51,22.5,81.3,6.4,145.7,lentil
73,38,33,25.0,65.9,6.1,102.1,bean
143,42,38,26.0,72.7,6.8,109.6,chickpea
96,56,51,22.6,78.7,6.4,146.4,lentil
119,50,44,22.4,72.4,6.5,133.6,pea
70,39,34,26.4,66.4,5.9,98.1,bean
145,45,40,24.2,74.2,6.6,110.3,chickpea
67,45,35,25.8,64.1,5.8,99.7,bean
78,41,33,25.1,63.4,6.3,98.7,bean
78,45,35,25.5,67.3,5.9,99.0,bean
118,48,41,22.1,72.3,6.7,131.3,pea
100,54,50,22.8,79.4,6.4,148.2,lentil
124,48,45,22.3,75.0,6.6,129.1,pea
119,53,45,21.9,75.6,6.6,128.6,pea
81,47,43,24.8,68.9,6.8,86.1,tomato
65,40,35,26.1,66.6,6.1,104.2,bean
157,43,37,24.5,73.9,6.5,108.8,chickpea
75,44,44,24.5,71.2,6.5,93.5,tomato
80,43,40,23.5,68.5,6.6,85.0,tomato
102,59,52,21.5,77.1,6.6,145.7,lentil
98,52,47,21.2,79.2,6.9,148.5,lentil
156,45,36,24.2,75.0,6.9,110.7,chickpea
111,48,42,22.5,75.8,6.8,126.4,pea
90,46,43,23.2,70.9,6.6,88.8,tomato
112,50,41,21.8,72.7,6.4,128.0,pea
91,60,50,22.8,80.2,6.5,150.3,lentil
65,39,35,25.5,64.5,6.2,102.4,bean
78,47,42,24.4,69.1,6.3,88.1,tomato
157,48,37,25.8,72.4,6.8,108.6,chickpea
102,57,46,22.9,78.8,6.4,153.2,lentil
155,49,40,26.0,73.8,6.8,114.7,chickpea
68,43,37,25.9,63.2,5.9,96.8,bean
76,43,44,23.6,69.5,6.7,91.6,tomato
111,55,42,21.9,74.3,6.6,129.5,pea
103,59,50,22.4,77.1,6.6,150.2,lentil
66,41,36,25.7,64.7,6.2,105.9,bean
117,50,43,22.5,74.4,6.7,132.6,pea
153,47,38,24.0,73.3,6.6,106.4,chickpea
117,51,45,21.6,72.5,6.5,128.2,pea
97,53,50,21.6,80.7,6.6,148.9,lentil
70,43,35,26.3,65.1,6.3,99.7,bean
77,41,37,26.4,67.7,6.2,100.1,bean
67,40,34,25.2,66.2,6.0,95.9,bean
119,55,40,22.0,73.9,6.4,131.6,pea
93,59,52,21.9,81.3,6.4,149.4,lentil
117,53,41,21.9,75.4,6.5,132.7,pea
94,60,50,22.9,80.0,6.8,154.9,lentil
120,53,42,21.9,75.4,6.7,128.9,pea
96,55,51,22.3,77.2,6.4,147.6,lentil
152,47,38,25.3,74.0,6.6,112.5,chickpea
79,45,35,26.3,65.0,5.9,99.7,bean
118,49,41,21.5,75.3,6.8,127.7,pea
96,56,50,22.1,78.7,6.7,147.6,lentil
142,43,37,24.2,72.7,6.9,112.0,chickpea
68,41,34,26.1,63.3,5.9,101.7,bean
88,42,39,24.2,68.3,6.2,91.0,tomato
159,44,37,25.0,73.3,6.7,105.4,chickpea
100,52,47,22.5,78.0,6.3,153.0,lentil
141,47,39,25.4,73.0,6.7,113.8,chickpea
69,43,37,25.1,64.1,5.9,99.2,bean
105,52,52,22.2,81.2,6.8,151.5,lentil
147,46,40,24.3,76.0,6.8,113.4,chickpea
118,51,42,21.8,73.3,6.8,131.9,pea
124,48,44,21.7,72.5,6.8,125.8,pea
102,55,50,21.1,78.4,6.8,151.3,lentil
90,46,40,23.5,68.1,6.6,91.9,tomato
121,55,40,22.3,76.0,6.9,129.0,pea
99,59,47,22.0,79.8,6.9,150.2,lentil
99,54,45,21.8,78.4,6.6,146.2,lentil
68,44,33,26.3,64.8,6.3,105.9,bean
101,53,52,21.6,80.2,6.6,151.4,lentil
91,58,48,22.6,79.6,6.7,151.7,lentil
91,60,47,22.3,77.1,6.9,149.1,lentil
144,42,38,25.7,74.9,6.9,109.1,chickpea
71,42,33,25.6,63.7,5.8,103.0,bean
93,57,52,22.2,78.9,6.6,145.6,lentil
77,39,33,26.0,64.5,6.3,101.4,bean
114,48,40,22.9,74.9,6.5,128.1,pea
160,48,36,24.5,75.5,6.5,105.2,chickpea
160,49,40,24.9,72.6,6.8,115.0,chickpea
87,49,42,23.3,70.8,6.4,89.7,tomato
104,52,45,22.8,77.9,6.7,151.6,lentil
80,47,41,24.4,71.6,6.5,91.9,tomato
160,50,40,24.3,72.8,6.7,109.3,chickpea
77,45,41,23.6,69.9,6.6,88.6,tomato
95,56,48,22.9,81.2,6.8,154.4,lentil
78,43,35,25.5,66.9,6.2,107.3,bean
71,43,34,25.5,65.4,5.9,105.4,bean
90,43,39,23.1,68.2,6.5,86.4,tomato
78,45,43,24.7,71.1,6.5,94.2,tomato
118,50,45,23.0,74.5,6.4,127.1,pea
90,58,45,21.9,80.0,6.5,154.0,lentil
99,57,49,22.3,78.5,6.6,152.2,lentil
148,44,40,24.5,75.6,6.8,114.8,chickpea
100,53,47,21.6,78.8,6.5,154.6,lentil
73,42,37,25.9,63.8,6.0,100.4,bean
65,41,34,25.4,65.6,5.8,101.7,bean
103,52,52,22.8,77.6,6.6,151.9,lentil
89,47,44,23.1,71.5,6.5,85.6,tomato
93,53,52,21.0,81.8,6.3,152.0,lentil
123,48,42,22.8,72.7,6.9,132.2,pea
123,48,44,21.9,73.0,6.6,128.8,pea
101,60,50,21.2,80.7,6.3,152.1,lentil
100,54,45,21.6,81.0,6.6,149.9,lentil
153,43,40,24.3,75.0,6.9,107.4,chickpea
105,60,49,22.7,78.9,6.4,153.8,lentil
104,58,47,22.0,81.4,6.9,145.7,lentil
157,47,38,25.4,73.6,6.5,114.0,chickpea
151,47,35,25.0,72.2,6.7,114.8,chickpea
110,51,40,22.1,73.9,6.5,132.3,pea
78,48,43,24.9,69.4,6.6,86.9,tomato
83,47,40,24.0,71.1,6.6,88.1,tomato
80,40,36,26.0,64.0,6.1,99.6,bean
85,48,44,23.3,68.7,6.7,85.3,tomato
142,49,37,25.3,73.8,6.6,105.5,chickpea
73,38,33,26.4,64.2,6.1,97.5,bean
86,50,41,24.0,69.0,6.7,86.5,tomato
110,54,43,21.8,75.9,6.8,134.4,pea
144,43,40,25.3,75.9,6.7,111.4,chickpea
121,54,43,22.7,72.2,6.7,129.6,pea
121,48,44,22.4,72.3,6.7,133.3,pea
76,45,36,26.4,63.1,6.1,97.7,bean
81,46,38,24.0,70.1,6.3,88.8,tomato
123,54,45,22.8,73.5,6.5,133.1,pea
90,59,45,22.2,80.1,6.3,148.3,lentil
114,54,45,22.5,75.2,6.6,126.3,pea
70,45,36,25.3,66.3,6.1,105.3,bean
76,50,41,23.3,71.9,6.3,90.7,tomato
99,56,52,21.0,79.6,6.8,146.9,lentil
147,48,39,25.2,75.2,6.6,106.2,chickpea
